,text,label
4217,"Como se llama la receta con 4 tazas de caldo de pollo reducido en sodio, 2 dientes de ajo machacados, 3 ramitas grandes de tomillo, 2 tiras (de 2 por 1 pulgada) de ralladura de limón, 1 paquete (de 16 a 20 onzas) de tortellini de queso refrigerados, congelados o secos, 2 cucharaditas de maicena, 2/3 de taza de crema de leche, 1 manojo de espárragos (3/4 de libra), recortados y cortados finamente en diagonal, 1/2 taza de Parmigiano-Reggiano rallado]",cook
4218,"Que puedo hacer con 12 pinchos de madera, Aceite vegetal en spray para cocinar, 1 cucharada de almidón de maíz, 1/3 de taza de salsa picante, dividida, 1 libra de filetes de pollo, cortados en tiras, 1/2 taza de queso azul desmenuzado, 1/2 taza de aderezo de queso azul sin grasa, 4 zanahorias cortadas en bastones, 4 tallos de apio, cortados en bastones]",cook
4219,"Si tengo 2 cucharadas de aceite vegetal, 1/3 de taza de granos de palomitas de maíz, 1 barra (1/2 taza) de mantequilla sin sal, 11/2 tazas de azúcar moreno ligero envasado, 1/2 taza de jarabe de maíz ligero, 3/4 de cucharadita de sal, 1/2 cucharadita de bicarbonato de sodio, 1 taza de cacahuetes salados (5 oz), Equipo especial: un termómetro para caramelos]que puedo hacer",cook
4220,"Como puedo preparar 1 taza (2 barritas) de mantequilla de tipo europeo, a temperatura ambiente, 1 cucharada de vino blanco seco, 1 1/2 cucharaditas de sal kosher, 1/2 cucharadita de pimienta negra recién molida, Una pizca de nuez moscada molida, 12 dientes de ajo, picados muy finamente, 1 chalota grande, finamente picada, 3/4 de taza de perejil finamente picado, 24 cáscaras grandes de caracoles vacías, 24 caracoles extragrandes en lata, preferiblemente de Borgoña]",cook
4221,"Que receta usa 1 taza (2 barritas) de mantequilla de tipo europeo, a temperatura ambiente, 1 cucharada de vino blanco seco, 1 1/2 cucharaditas de sal kosher, 1/2 cucharadita de pimienta negra recién molida, Una pizca de nuez moscada molida, 12 dientes de ajo, picados muy finamente, 1 chalota grande, finamente picada, 3/4 de taza de perejil finamente picado, 24 cáscaras grandes de caracoles vacías, 24 caracoles extragrandes en lata, preferiblemente de Borgoña]",cook
4222,"Si tengo 1 cucharada de azúcar moreno, 1 cucharada de pimentón dulce, 1 cucharadita de mostaza seca, 1 cucharadita de pimienta de Jamaica molida, 1/4 de cucharadita de pimienta, 2 filetes de lomo de 5 a 6 onzas de 1 pulgada de grosor]que puedo hacer",cook
4223,"Que hacer con 1 corteza de pastel, hecha en casa o comprada en la tienda, 4 claras de huevo grandes, 3/4 de taza más 3 cucharadas de azúcar, 10 onzas de chocolate semidulce o agridulce (no exceda el 71% de cacao), picado, más rallado con un pelador de verduras para decorar, 3 cucharadas de mantequilla sin sal, 4 tazas de crema de leche, divididas, 1 taza de galletas de oblea de chocolate trituradas (como las Famous Chocolate Wafers de Nabisco), divididas, 1/2 taza de nata fresca, 1/8 cucharadita de sal kosher, Equipo especial: Una tartera de 9"".]",cook
4224,Como preparar Tarta de chocolate Mile-High ,cook
4225,"Que hacer con 1 manojo grande de perejil, sin tallos, 8 cucharadas de aceite de oliva, 6 cucharadas de agua helada, 1 cucharada de zumo de limón fresco, 2 costillas de cordero de 2 libras, deshuesadas y recortadas, 1 1/2 cucharaditas de comino molido, 7 onzas de salchicha andouille ahumada o eslabones calientes, picados gruesos, 1 1/2 tazas de caldo de pollo o de caldo de pollo bajo en sal en lata, 1/2 cucharadita de curry en polvo, 1 taza de cuscús, 3 cucharadas de menta fresca picada]",cook
4226,Quiero Cordero con cuscús de salchichas y menta y jugo de perejil  como se hace,cook
4227,"Que hacer con 2 1/2 tazas de harina común tamizada, 2 cucharaditas de polvo de hornear, 1/4 de cucharadita de bicarbonato de sodio, 1 1/2 cucharaditas de canela molida, 1/4 de cucharadita de sal kosher, 1/2 taza (1 barra) de mantequilla sin sal, 1 1/4 tazas de azúcar, 2 huevos grandes, 1 cucharadita de extracto de vainilla, 4 plátanos, triturados (aproximadamente 1 1/3 tazas), 1/2 libra de tocino, cocido crujiente, picado]",cook
4228,Quiero Galletas de plátano con bacon  como se hace,cook
4229,Como preparar Natillas de leche de soja al vapor ,cook
4230,Quiero Tostadas de pato ahumado con ruibarbo al jengibre  como se hace,cook
4231,Como preparar Pollo al curry de coco con cúrcuma y hierba de limón ,cook
4232,Como preparar Salmón a la parrilla con judías negras y mayonesa de pimiento de Espelette ,cook
4233,"Si tengo 2 cucharadas de aceite de oliva, 1 (2-2 1/2 libras) de paleta de cerdo deshuesada (Boston butt), 1 cucharada de sal kosher, 1 cucharadita de pimienta negra recién molida, 1 manojo de salvia, 1 limón pelado, 1 1/2 tazas de leche entera, 1 manojo grande de acelgas, sin las costillas ni los tallos, cortadas en trozos de 5 centímetros]que puedo hacer",cook
4234,"Que puedo hacer con 1/2 taza (empaquetada) de azúcar moreno ligero, 1/2 taza de vinagre de arroz sin condimentar, 1/3 de taza de pasta de chile picante (como sambal oelek), 1/4 de taza de salsa de pescado (como nam pla o nuoc nam), 1/4 de taza de Sriracha, 2 cucharaditas de jengibre pelado y rallado, 1 1/2 libras de muslos de pollo sin piel y sin hueso, cortados en trozos de 1 1/2""-2""., Información sobre los ingredientes: La pasta de chile picante está disponible en los mercados asiáticos y en muchos supermercados., Equipo especial: 8 brochetas de bambú remojadas en agua al menos 1 hora]",cook
4235,"Como puedo preparar 1 taza de agua, 2 cucharadas de maicena, 1/2 taza de leche condensada azucarada, 1 1/2 tazas de leche evaporada, 1/4 de cucharadita de sal, 1/2 taza de azúcar, 1/2 taza de Guinness stout]",cook
4236,"Como se llama la receta con 1 taza de agua, 2 cucharadas de maicena, 1/2 taza de leche condensada azucarada, 1 1/2 tazas de leche evaporada, 1/4 de cucharadita de sal, 1/2 taza de azúcar, 1/2 taza de Guinness stout]",cook
4237,"Quiero Tartaletas de manzana, queso de cabra y miel  como se hace",cook
4238,"Que puedo hacer con 3 bolas de helado de té verde, Cerveza de jengibre, 1 onza de whisky irlandés (opcional), Ramita de menta (para servir)]",cook
4239,"Como puedo preparar 1 jícama grande, pelada, cortada en bastones de 1/2 pulgada de grosor, 4 pepinos persas, cortados en cuartos a lo largo, 1 lata (14 onzas) de palmitos, escurridos, cortados por la mitad a lo largo si son grandes, 1 lima, cortada por la mitad en sentido transversal, sin semillas, 1 cucharada de condimento Tajín Clásico u otra mezcla de especias, Sal marina en escamas]",cook
4240,"Como se llama la receta con 1 jícama grande, pelada, cortada en bastones de 1/2 pulgada de grosor, 4 pepinos persas, cortados en cuartos a lo largo, 1 lata (14 onzas) de palmitos, escurridos, cortados por la mitad a lo largo si son grandes, 1 lima, cortada por la mitad en sentido transversal, sin semillas, 1 cucharada de condimento Tajín Clásico u otra mezcla de especias, Sal marina en escamas]",cook
4241,"Como puedo preparar 2 tazas de agua, 1 taza de azúcar, 2/3 de taza de zumo de lima fresco, 6 cucharadas de triple sec, 6 cucharadas de tequila, 1 cucharadita de cáscara de lima rallada]",cook
4242,"Si tengo 2 tazas de agua, 1 taza de azúcar, 2/3 de taza de zumo de lima fresco, 6 cucharadas de triple sec, 6 cucharadas de tequila, 1 cucharadita de cáscara de lima rallada]que receta lo usa",cook
4243,Quiero Sorbete de lima Margarita  como se hace,cook
4244,Quiero Pato confitado con ragú de patatas y puerros  como se hace,cook
4245,"Quiero Fletán confitado con puerros, cilantro y limón  como se hace",cook
4246,Como preparar Pollo al ajo ,cook
4247,Quiero Quiche de hojaldre con jamón y suizo  como se hace,cook
4248,Quiero Arepas  como se hace,cook
4249,"Como puedo preparar 1 1/2 libras de queso crema, 5 huevos, 1 1/2 tazas de azúcar, divididas, 1 1/2 pintas de crema agria, a temperatura ambiente, 3 cucharaditas de vainilla, divididas, Su elección de relleno de tarta de cereza, cerezas al marrasquino, trozos de piña, medio albaricoque, etc.]",cook
4250,"Como se llama la receta con 1 1/2 libras de queso crema, 5 huevos, 1 1/2 tazas de azúcar, divididas, 1 1/2 pintas de crema agria, a temperatura ambiente, 3 cucharaditas de vainilla, divididas, Su elección de relleno de tarta de cereza, cerezas al marrasquino, trozos de piña, medio albaricoque, etc.]",cook
4251,Quiero Cuñas Farinata  como se hace,cook
4252,"Quiero Batido de coco, fresa y plátano  como se hace",cook
4253,"Si tengo 2 cucharadas de mantequilla sin sal, derretida, dividida, 1 cucharada de pan rallado fino y seco, 1 2/3 tazas de ricotta de leche entera (15 onzas), 2 huevos grandes, 1/4 de cucharadita de canela, 1/8 cucharadita de sal, 5 cucharadas de azúcar, divididas, 1 1/2 cucharadas de piñones tostados, 2 tazas de uvas rojas sin semillas (3/4 de libra), partidas por la mitad, 1 cucharada de vinagre balsámico]que puedo hacer",cook
4254,Como preparar Queso de coliflor vegano en olla instantánea ,cook
4255,"Si tengo 3/4 de taza de puré de tamarindo congelado sin azúcar, 2 tazas de agua, 3/4 de taza de azúcar, o al gusto, 2 1/2 tazas de mangos frescos cortados en dados (de 2 grandes), 1 botella (750 ml) de vino blanco seco refrigerado, 1/3 de taza de tequila (preferiblemente reposado), 1 taza de uvas verdes y rojas sin pepitas cortadas por la mitad]que puedo hacer",cook
4256,Quiero Sopa de remolacha fría  como se hace,cook
4257,"Que hacer con 2 cucharadas de zumo de limón fresco, 1/2 taza de yogur natural, 1/4 de taza de aceite de oliva, 1/4 de taza de hojas de perejil fresco envasado, 1/4 de libra de queso roquefort o azul, desmenuzado (aproximadamente 3/4 de taza), 1/2 taza de pacanas, ligeramente tostadas y enfriadas]",cook
4258,Como preparar Aderezo de roquefort y nueces tostadas ,cook
4259,"Que hacer con Hielo agrietado, 1 1/2 onzas de ginebra seca londinense, como Tanqueray, 1 1/2 onzas de vermut seco, preferiblemente Noilly Prat, 2 chorros de amargo de naranja, Pequeño trozo de cáscara de limón]",cook
4260,Quiero Fifty-Fifty  como se hace,cook
4261,"Si tengo 1 piña (de 3 a 4 libras), cortada a lo largo en 8 gajos, descorazonada, pelada y cortada transversalmente en rodajas de 1/2 pulgada de grosor, 2 libras de mangos maduros (de 2 a 4), pelados, deshuesados y cortados en trozos de 3/4 de pulgada, 2 tazas de zumo de naranja fresco, 1/4 a 1/2 cucharadita de cayena, o al gusto, 2 1/2 oz de queso aejado desmenuzado (también llamado cotija) o queso fresco (1/2 taza)]que puedo hacer",cook
4262,"Que hacer con 1/4 de taza de azúcar, 1 clara de huevo grande, 6 cucharadas de fécula de patata, 4 cucharadas de mantequilla sin sal, derretida, o 1/4 de taza de aceite de oliva, 3/4 de cucharadita de ralladura de limón, 1/4 de cucharadita de sal, 1/4 de cucharadita de extracto puro de almendra, Equipo: un forro antiadherente para hornear de 17 por 11 pulgadas, como un Silpat; una espátula pequeña]",cook
4263,Como preparar Tuiles de limón y almendra ,cook
4264,Quiero Arroz jazmín con cacahuetes y cebollas  como se hace,cook
4265,Quiero Bulgur de nueces y estragón  como se hace,cook
4266,"Como puedo preparar 1/2 paquete de 14,5 onzas de espaguetis multicereales (la cocina de prueba de Bon Appétit utilizó Barilla Plus) o pasta integral, 3/4 de taza de perejil italiano picado grueso, 6 cucharadas de aceite de oliva, divididas, 3 cucharadas de alcaparras escurridas, 3 filetes de anchoa, 3 dientes de ajo picados, divididos, 6 tazas de col de Milán cortada en rodajas finas, 1/2 bolsa de 12 onzas de haricots verts (judías verdes finas) congeladas, descongeladas, 1 1/2 tazas de queso parmesano rallado, dividido]",cook
4267,"Como se llama la receta con 1/2 paquete de 14,5 onzas de espaguetis multicereales (la cocina de prueba de Bon Appétit utilizó Barilla Plus) o pasta integral, 3/4 de taza de perejil italiano picado grueso, 6 cucharadas de aceite de oliva, divididas, 3 cucharadas de alcaparras escurridas, 3 filetes de anchoa, 3 dientes de ajo picados, divididos, 6 tazas de col de Milán cortada en rodajas finas, 1/2 bolsa de 12 onzas de haricots verts (judías verdes finas) congeladas, descongeladas, 1 1/2 tazas de queso parmesano rallado, dividido]",cook
4268,Como preparar Pete's Burger ,cook
4269,Quiero Tarta de tres hongos  como se hace,cook
4270,Como preparar Patatas fritas con barbacoa dulce y caliente ,cook
4271,Quiero Osso Buco de ternera (Ossobuco a la milanesa)  como se hace,cook
4272,Como preparar Patatas fritas de queso cheddar con salsa de uvas asadas ,cook
4273,"Que hacer con 1 cucharada de zumo de lima fresco, 2 cucharadas de vinagre de arroz, 1/4 de taza de aceite de oliva virgen extra, 2 cucharadas de cilantro fresco, 1 cucharadita de comino molido, 1 calabacín pequeño, recortado y picado grueso, 2 tomatillos, sin cáscara, cortados en cuartos, 1 pimiento verde mediano, sin corazón, sin semillas y picado grueso, 1 pepino mediano, pelado, sin semillas y picado grueso, 1 cebolla roja pequeña, picada en trozos grandes, 2 tomates verdes medianos, picados en trozos grandes, 1/4 a 1/2 taza de caldo de verduras, Salsa Tabasco, Sal, 1/3 de taza de crema agria, 1 manojo de cilantro fresco, lavado y recortado]",cook
4274,Como preparar Camarones con mantequilla de jengibre y hierbas ,cook
4275,"Que puedo hacer con 1 yema de huevo extragrande, 1/2 taza de aceite de semilla de uva, 1/2 taza de aceite de oliva virgen extra, 1 diente de ajo pequeño, 1/4 de taza de aceitunas negras deshuesadas y curadas en aceite, como las Nyons, 1/2 limón, para el zumo, Una pizca de pimienta de cayena, Sal Kosher y pimienta negra recién molida]",cook
4276,Como preparar Judías verdes con vinagreta de cebolla roja y semillas de mostaza ,cook
4277,"Si tengo 2 tazas de chips de chocolate agridulce, 2 cucharadas de aceite de canola, Coberturas variadas para cubrir los plátanos (como galletas de sándwich de chocolate trituradas, trocitos de toffee, barras de caramelo Butterfinger picadas, cacahuetes salados picados o coco dulce rallado tostado), 3 plátanos maduros, pelados, cortados en rodajas de 1/2 pulgada de grosor]que puedo hacer",cook
4278,"Si tengo 1 taza de harina para todo uso, 1/2 taza (empaquetada) de azúcar moreno dorado, 1/3 de taza de avena a la antigua usanza, 3/4 de cucharadita de canela molida, 1/2 taza (1 barra) de mantequilla sin sal refrigerada, cortada en trozos pequeños, 4 manzanas Granny Smith grandes, peladas, sin corazón y cortadas en trozos de 3/4 de pulgada (unas 5 tazas), 1 lata de 16 onzas de salsa de arándanos enteros, 3/4 de taza de azúcar, 1 cucharadita de almidón de maíz, 1 molde de tarta congelado de 9 pulgadas comprado, sin descongelar, Helado de vainilla]que puedo hacer",cook
4279,"Que hacer con 3 libras de paleta de cerdo sin piel y sin hueso (Boston butt), cortada en 3 trozos, Sal Kosher, pimienta recién molida, 1 cucharada de aceite vegetal, 1 cebolla grande, finamente picada, 6 dientes de ajo, finamente picados, 2 cucharadas de pasta de tomate, 1/2 taza de vino tinto con cuerpo, 1 lata de 28 onzas de tomates enteros pelados, 4 ramitas de tomillo, 2 ramitas de romero, 2 hojas de laurel, Sal Kosher, 1 1/2 tazas de polenta gruesa (no de cocción rápida), 1/4 de taza de mantequilla sin sal, 1/2 taza de parmesano rallado (de unas 2 onzas), más para servir, Pimienta negra recién molida, 1/2 taza de perejil fresco picado, Aceite de oliva (para rociar)]",cook
4280,"Que puedo hacer con 2 cucharadas de ron oscuro, 1 cucharada de agua, 1 cucharadita de azúcar, seis galletas de jengibre de 2 pulgadas, aproximadamente 1/2 pinta de helado de vainilla]",cook
4281,"Si tengo 4 tazas de col de Saboya o verde cortada en juliana (o 2 tazas de col roja cortada en juliana y 2 tazas de col verde para una presentación más colorida), 1 3/4 tazas de salsa tártara Pearl Oyster Bar, 5 cucharadas de vinagre de jerez, 1/2 cucharadita de azúcar, 1/2 cucharadita de sal kosher, Una pizca de pimienta negra recién molida]que puedo hacer",cook
4282,"Como puedo preparar 1 pepino grande (1 libra) sin semillas (normalmente envuelto en plástico), 2 tazas de agua, 2/3 de taza de azúcar, 1 cucharada de jengibre fresco pelado y rallado, 2 cucharadas de zumo de limón fresco, o al gusto, 1 botella (720 ml) de sake seco refrigerado, 2 cucharadas de jengibre cristalizado finamente picado (opcional)]",cook
4283,"Si tengo 1 pepino grande (1 libra) sin semillas (normalmente envuelto en plástico), 2 tazas de agua, 2/3 de taza de azúcar, 1 cucharada de jengibre fresco pelado y rallado, 2 cucharadas de zumo de limón fresco, o al gusto, 1 botella (720 ml) de sake seco refrigerado, 2 cucharadas de jengibre cristalizado finamente picado (opcional)]que receta lo usa",cook
